Facility Id,Facility Name_x,Latitude,Longitude,Unit Name,Primary NAICS Code_y,Unit CO2 emissions (non-biogenic),Specific Fuel Type
1006967,CHEVRON PHILLIPS - SWEENY COMPLEX,29.081543,-95.741714,Unit 24 Flare Purge Gas/56-61-14,325110.0,189.0,Natural Gas (Weighted U.S. Average)
1006967,CHEVRON PHILLIPS - SWEENY COMPLEX,29.081543,-95.741714,Unit 24 Flare Purge Gas/56-61-20,325110.0,70.9,Natural Gas (Weighted U.S. Average)
1006967,CHEVRON PHILLIPS - SWEENY COMPLEX,29.081543,-95.741714,Unit 24 Stationary Diesel Engine 8,325110.0,145.0,Distillate Fuel Oil No. 2
1006967,CHEVRON PHILLIPS - SWEENY COMPLEX,29.081543,-95.741714,Unit 33 Flare Purge Gas/56-61-22,325110.0,122.8,Natural Gas (Weighted U.S. Average)
1006967,CHEVRON PHILLIPS - SWEENY COMPLEX,29.081543,-95.741714,Unit 33 Stationary Diesel Engine 4,325110.0,68.2,Distillate Fuel Oil No. 2
1006967,CHEVRON PHILLIPS - SWEENY COMPLEX,29.081543,-95.741714,Unit 33 Stationary Diesel Engine 5,325110.0,112.2,Distillate Fuel Oil No. 2
1006967,CHEVRON PHILLIPS - SWEENY COMPLEX,29.081543,-95.741714,Unit 33 Stationary Diesel Engine 6,325110.0,303.9,Distillate Fuel Oil No. 2
1002146,"CHEVRON PHILLIPS CHEMICAL COMPANY, LP PORT ARTHUR PLANT",29.850396,-93.977222,B6100,325110.0,73410.7,Fuel Gas
1002146,"CHEVRON PHILLIPS CHEMICAL COMPANY, LP PORT ARTHUR PLANT",29.850396,-93.977222,B6200,325110.0,74604.5,Fuel Gas
1002146,"CHEVRON PHILLIPS CHEMICAL COMPANY, LP PORT ARTHUR PLANT",29.850396,-93.977222,B6300,325110.0,137484.7,Fuel Gas
1002146,"CHEVRON PHILLIPS CHEMICAL COMPANY, LP PORT ARTHUR PLANT",29.850396,-93.977222,GP-1,325110.0,521036.1,Fuel Gas
1002146,"CHEVRON PHILLIPS CHEMICAL COMPANY, LP PORT ARTHUR PLANT",29.850396,-93.977222,GP-2,325110.0,918.3,Distillate Fuel Oil No. 2
1000063,CHIEF ETHANOL FUELS INC,40.585,-98.318889,Coal Boiler,325193.0,27837.4,Subbituminous
1000063,CHIEF ETHANOL FUELS INC,40.585,-98.318889,Natural Gas Boiler,325193.0,88714.7,Natural Gas (Weighted U.S. Average)
1000063,CHIEF ETHANOL FUELS INC,40.585,-98.318889,Natural Gas Boiler #2 (Rentech),325193.0,21757.7,Natural Gas (Weighted U.S. Average)
1003954,"CIE Norfolk GNS, LLC",42.06672,-97.3815,"CP-Dryer A, Dryer B, and TO",325193.0,63352.9,Natural Gas (Weighted U.S. Average)
1006867,CLEAR LAKE PLANT,29.624369,-95.062877,14BOILERNG,325199.0,47624.1,Natural Gas (Weighted U.S. Average)
1006867,CLEAR LAKE PLANT,29.624369,-95.062877,49MN-1621,325199.0,396.7,Natural Gas (Weighted U.S. Average)
1006867,CLEAR LAKE PLANT,29.624369,-95.062877,CP-WSBNG,325199.0,262228.8,Natural Gas (Weighted U.S. Average)
1006867,CLEAR LAKE PLANT,29.624369,-95.062877,GP-FWP,325199.0,32.8,Distillate Fuel Oil No. 2
1006867,CLEAR LAKE PLANT,29.624369,-95.062877,REFORM,325199.0,241095.2,Natural Gas (Weighted U.S. Average)
1004071,CONTINENTAL CARBON Sunray Plant,35.980941,-101.891253,Sunray Units,325180.0,18288.4,Natural Gas (Weighted U.S. Average)
1006314,Chemours - Corpus Christi Plant,27.91929,-97.28451,GP-001,325120.0,11359.1,Natural Gas (Weighted U.S. Average)
1003991,Chevron Phillips Chemical Company LP Cedar Bayou Plant,29.826,-94.921917,BF-801A,325110.0,97823.1,Fuel Gas
1003991,Chevron Phillips Chemical Company LP Cedar Bayou Plant,29.826,-94.921917,BF-801B,325110.0,104710.6,Fuel Gas
1003991,Chevron Phillips Chemical Company LP Cedar Bayou Plant,29.826,-94.921917,BF-801C,325110.0,84434.6,Fuel Gas
1003991,Chevron Phillips Chemical Company LP Cedar Bayou Plant,29.826,-94.921917,GP-FURN1594,325110.0,645218.1,Fuel Gas
1003991,Chevron Phillips Chemical Company LP Cedar Bayou Plant,29.826,-94.921917,GP-FURNACES,325110.0,733866.7,Fuel Gas
1003991,Chevron Phillips Chemical Company LP Cedar Bayou Plant,29.826,-94.921917,GP-HEATER1,325110.0,14702.6,Fuel Gas
1003991,Chevron Phillips Chemical Company LP Cedar Bayou Plant,29.826,-94.921917,GP-HEATER2,325110.0,40944.6,Natural Gas (Weighted U.S. Average)
1003991,Chevron Phillips Chemical Company LP Cedar Bayou Plant,29.826,-94.921917,GP-INCINERATOR,325110.0,1073.4,Natural Gas (Weighted U.S. Average)
1003991,Chevron Phillips Chemical Company LP Cedar Bayou Plant,29.826,-94.921917,H-530,325110.0,20290.0,Natural Gas (Weighted U.S. Average)
1003991,Chevron Phillips Chemical Company LP Cedar Bayou Plant,29.826,-94.921917,PK-830,325110.0,148707.1,Fuel Gas
1003991,Chevron Phillips Chemical Company LP Cedar Bayou Plant,29.826,-94.921917,PK-906,325110.0,146.2,Natural Gas (Weighted U.S. Average)
1005924,Cheyenne Plant,41.0949,-104.908,GP-01,325311.0,168178.5,Natural Gas (Weighted U.S. Average)
1014610,Cheyenne Renewable Diesel Company LLC,41.1275,-104.7892,East H2 Waste Gas,325199.0,50230.2,Fuel Gas
1014610,Cheyenne Renewable Diesel Company LLC,41.1275,-104.7892,GP-DieselEngines,325199.0,10.4,Distillate Fuel Oil No. 2
1014610,Cheyenne Renewable Diesel Company LLC,41.1275,-104.7892,GP-FuelGas,325199.0,41954.6,Fuel Gas
1014610,Cheyenne Renewable Diesel Company LLC,41.1275,-104.7892,GP-NaturalGas,325199.0,22557.0,Natural Gas (Weighted U.S. Average)
1014610,Cheyenne Renewable Diesel Company LLC,41.1275,-104.7892,West H2 Waste Gas,325199.0,24899.7,Fuel Gas
1007523,"Chief Ethanol Fuels, Inc.",40.746088,-99.767869,GP-Rentals,325193.0,46313.2,Natural Gas (Weighted U.S. Average)
1007523,"Chief Ethanol Fuels, Inc.",40.746088,-99.767869,Natural Gas Boiler (Victory),325193.0,6569.1,Natural Gas (Weighted U.S. Average)
1007523,"Chief Ethanol Fuels, Inc.",40.746088,-99.767869,Superior #5002,325193.0,12081.1,Natural Gas (Weighted U.S. Average)
1010750,Cliffside Crude Helium Enrichment Unit,35.353722,-101.993222,Combustion Sources,325120.0,1864.9,Natural Gas (Weighted U.S. Average)
1007805,Corteva agriscience - Pittsburg Operations,38.023129,-121.855352,CP- Natural Gas Use,325199.0,29292.3,Natural Gas (Weighted U.S. Average)
1007805,Corteva agriscience - Pittsburg Operations,38.023129,-121.855352,GP- Diesel Usage,325199.0,0.8,Distillate Fuel Oil No. 2
1007805,Corteva agriscience - Pittsburg Operations,38.023129,-121.855352,GP- Gasoline Use,325199.0,0.0,Motor Gasoline
1004621,Covestro LLC,29.7575,-94.903056,CP-Covestro Total Natural Gas Usage,325211.0,52033.8,Natural Gas (Weighted U.S. Average)
1002585,"DAKOTA ETHANOL, LLC",43.976389,-96.95333,CP-Natural Gas Meter Reading,325193.0,98082.0,Natural Gas (Weighted U.S. Average)
1002040,DOW TEXAS OPERATIONS FREEPORT,28.980147,-95.342272,CP-LHC8 Furnaces,325110.0,126004.3,Natural Gas (Weighted U.S. Average)
1002040,DOW TEXAS OPERATIONS FREEPORT,28.980147,-95.342272,CP-LHC9 Furnaces,325110.0,27449.0,Natural Gas (Weighted U.S. Average)
1002040,DOW TEXAS OPERATIONS FREEPORT,28.980147,-95.342272,CP-LHC9 Furnaces,325110.0,27449.0,Fuel Gas
1002040,DOW TEXAS OPERATIONS FREEPORT,28.980147,-95.342272,CP-PDH1 HEATERS,325110.0,200103.9,Fuel Gas
1002040,DOW TEXAS OPERATIONS FREEPORT,28.980147,-95.342272,CP-PWR9 Boilers,325110.0,163534.9,Natural Gas (Weighted U.S. Average)
1002040,DOW TEXAS OPERATIONS FREEPORT,28.980147,-95.342272,CP-PWR9 Boilers,325110.0,163534.9,Fuel Gas
1002040,DOW TEXAS OPERATIONS FREEPORT,28.980147,-95.342272,DPO_F61,325110.0,2336.3,Natural Gas (Weighted U.S. Average)
1002040,DOW TEXAS OPERATIONS FREEPORT,28.980147,-95.342272,DPO_F62,325110.0,2336.3,Natural Gas (Weighted U.S. Average)
1002040,DOW TEXAS OPERATIONS FREEPORT,28.980147,-95.342272,DPO_TO,325110.0,1280.4,Natural Gas (Weighted U.S. Average)
1002040,DOW TEXAS OPERATIONS FREEPORT,28.980147,-95.342272,EOWD_A2500A,325110.0,0.4,Natural Gas (Weighted U.S. Average)
1002040,DOW TEXAS OPERATIONS FREEPORT,28.980147,-95.342272,EOWD_B2000,325110.0,0.0,Natural Gas (Weighted U.S. Average)
1002040,DOW TEXAS OPERATIONS FREEPORT,28.980147,-95.342272,FTOB_Thermatrix,325110.0,24580.2,Natural Gas (Weighted U.S. Average)
1002040,DOW TEXAS OPERATIONS FREEPORT,28.980147,-95.342272,GP-LPFG HEADER AGGREGATE,325110.0,90881.4,Natural Gas (Weighted U.S. Average)
1002040,DOW TEXAS OPERATIONS FREEPORT,28.980147,-95.342272,GP-TIER I DIESEL ENGINE AGGREGATE,325110.0,21.2,Distillate Fuel Oil No. 2
1002040,DOW TEXAS OPERATIONS FREEPORT,28.980147,-95.342272,H-575 Heater,325110.0,201.0,Natural Gas (Weighted U.S. Average)
1002040,DOW TEXAS OPERATIONS FREEPORT,28.980147,-95.342272,LHC7_FS1 Flare,325110.0,146.1,Natural Gas (Weighted U.S. Average)
1002040,DOW TEXAS OPERATIONS FREEPORT,28.980147,-95.342272,LHC7_FS2 Flare,325110.0,0.0,Natural Gas (Weighted U.S. Average)
1002040,DOW TEXAS OPERATIONS FREEPORT,28.980147,-95.342272,LHC7_H1 Furnace,325110.0,124708.1,Natural Gas (Weighted U.S. Average)
1002040,DOW TEXAS OPERATIONS FREEPORT,28.980147,-95.342272,LHC7_H2 Furnace,325110.0,115762.8,Natural Gas (Weighted U.S. Average)
1002040,DOW TEXAS OPERATIONS FREEPORT,28.980147,-95.342272,LHC7_H3 Furnace,325110.0,80664.2,Natural Gas (Weighted U.S. Average)
1002040,DOW TEXAS OPERATIONS FREEPORT,28.980147,-95.342272,LHC7_H4 Furnace,325110.0,130403.0,Natural Gas (Weighted U.S. Average)
1002040,DOW TEXAS OPERATIONS FREEPORT,28.980147,-95.342272,LHC7_H5 Furnace,325110.0,115928.8,Natural Gas (Weighted U.S. Average)
1002040,DOW TEXAS OPERATIONS FREEPORT,28.980147,-95.342272,LHC8_F1 Flare,325110.0,122.5,Natural Gas (Weighted U.S. Average)
1002040,DOW TEXAS OPERATIONS FREEPORT,28.980147,-95.342272,LHC8_F902 Flare,325110.0,42.4,Natural Gas (Weighted U.S. Average)
1002040,DOW TEXAS OPERATIONS FREEPORT,28.980147,-95.342272,LHC8_Ground Flare,325110.0,0.0,Natural Gas (Weighted U.S. Average)
1002040,DOW TEXAS OPERATIONS FREEPORT,28.980147,-95.342272,LHC8_TO 1,325110.0,2929.7,Natural Gas (Weighted U.S. Average)
1002040,DOW TEXAS OPERATIONS FREEPORT,28.980147,-95.342272,LHC8_Vent Flare,325110.0,47.3,Natural Gas (Weighted U.S. Average)
1002040,DOW TEXAS OPERATIONS FREEPORT,28.980147,-95.342272,LHC9 OC2 TOX,325110.0,2108.4,Natural Gas (Weighted U.S. Average)
1002040,DOW TEXAS OPERATIONS FREEPORT,28.980147,-95.342272,LHC9 OC2 TOX,325110.0,2108.4,Fuel Gas
1002040,DOW TEXAS OPERATIONS FREEPORT,28.980147,-95.342272,PE5_Furnace 510,325110.0,20941.2,Natural Gas (Weighted U.S. Average)
1002040,DOW TEXAS OPERATIONS FREEPORT,28.980147,-95.342272,PE6_F6510,325110.0,19167.7,Natural Gas (Weighted U.S. Average)
1002040,DOW TEXAS OPERATIONS FREEPORT,28.980147,-95.342272,PMDI_F621,325110.0,42140.4,Natural Gas (Weighted U.S. Average)
1002040,DOW TEXAS OPERATIONS FREEPORT,28.980147,-95.342272,PMDI_TO BU520,325110.0,791.4,Natural Gas (Weighted U.S. Average)
1002040,DOW TEXAS OPERATIONS FREEPORT,28.980147,-95.342272,PWR8_GT81,325110.0,395318.6,Natural Gas (Weighted U.S. Average)
1002040,DOW TEXAS OPERATIONS FREEPORT,28.980147,-95.342272,PWR8_GT82,325110.0,488337.1,Natural Gas (Weighted U.S. Average)
1002040,DOW TEXAS OPERATIONS FREEPORT,28.980147,-95.342272,PWR8_GT83,325110.0,496359.6,Natural Gas (Weighted U.S. Average)
1002040,DOW TEXAS OPERATIONS FREEPORT,28.980147,-95.342272,PWR9_GT96,325110.0,577549.8,Natural Gas (Weighted U.S. Average)
1002040,DOW TEXAS OPERATIONS FREEPORT,28.980147,-95.342272,SDO_C-14 ICE,325110.0,77.5,Natural Gas (Weighted U.S. Average)
1002040,DOW TEXAS OPERATIONS FREEPORT,28.980147,-95.342272,SDO_H628 Heater,325110.0,155.4,Natural Gas (Weighted U.S. Average)
1002040,DOW TEXAS OPERATIONS FREEPORT,28.980147,-95.342272,SDO_HDHT Heater,325110.0,55.7,Natural Gas (Weighted U.S. Average)
1002040,DOW TEXAS OPERATIONS FREEPORT,28.980147,-95.342272,SDO_HET1 Heater,325110.0,2717.6,Natural Gas (Weighted U.S. Average)
1002040,DOW TEXAS OPERATIONS FREEPORT,28.980147,-95.342272,SDO_HET2 Heater,325110.0,1815.2,Natural Gas (Weighted U.S. Average)
1002040,DOW TEXAS OPERATIONS FREEPORT,28.980147,-95.342272,SDO_HSBH Heater,325110.0,0.0,Natural Gas (Weighted U.S. Average)
1002040,DOW TEXAS OPERATIONS FREEPORT,28.980147,-95.342272,USCP_TO 35,325110.0,1329.2,Natural Gas (Weighted U.S. Average)
1002040,DOW TEXAS OPERATIONS FREEPORT,28.980147,-95.342272,USCP_TO850,325110.0,880.6,Natural Gas (Weighted U.S. Average)
1002040,DOW TEXAS OPERATIONS FREEPORT,28.980147,-95.342272,VER_WGB 500 Boiler,325110.0,17778.1,Natural Gas (Weighted U.S. Average)
1005947,Dixie Chemical Company,29.612017,-95.050481,GP-Dixie Chemical,325199.0,49583.2,Natural Gas (Weighted U.S. Average)
1005766,Dyno Nobel,45.911158,-122.824231,GP-01,325311.0,69445.0,Natural Gas (Weighted U.S. Average)
1002962,E ENERGY ADAMS,40.4842,-96.5459,Auxiliary Boiler,325193.0,22914.5,Natural Gas (Weighted U.S. Average)
1002962,E ENERGY ADAMS,40.4842,-96.5459,GP- RTO&DryerC,325193.0,11657.6,Natural Gas (Weighted U.S. Average)
1002962,E ENERGY ADAMS,40.4842,-96.5459,GP-TO/Dryers,325193.0,88335.5,Natural Gas (Weighted U.S. Average)
1002962,E ENERGY ADAMS,40.4842,-96.5459,Grain Dryer FDR-4700,325193.0,630.8,Natural Gas (Weighted U.S. Average)
1007539,ECO SERVICES DOMINGUEZ,33.843333,-118.232844,CP-1,325180.0,35630.6,Natural Gas (Weighted U.S. Average)
1002758,EQUISTAR CHEMICALS LAPORTE COMPLEX,29.717471,-95.068008,Boiler A,325110.0,40865.7,Fuel Gas
1002758,EQUISTAR CHEMICALS LAPORTE COMPLEX,29.717471,-95.068008,Boiler B,325110.0,39889.7,Fuel Gas
1002758,EQUISTAR CHEMICALS LAPORTE COMPLEX,29.717471,-95.068008,CE Boiler,325110.0,31954.7,Natural Gas (Weighted U.S. Average)
1002758,EQUISTAR CHEMICALS LAPORTE COMPLEX,29.717471,-95.068008,CP-A,325110.0,167044.9,Natural Gas (Weighted U.S. Average)
1002758,EQUISTAR CHEMICALS LAPORTE COMPLEX,29.717471,-95.068008,Furnace 1,325110.0,56122.8,Fuel Gas
1002758,EQUISTAR CHEMICALS LAPORTE COMPLEX,29.717471,-95.068008,Furnace 10,325110.0,122693.8,Fuel Gas
1002758,EQUISTAR CHEMICALS LAPORTE COMPLEX,29.717471,-95.068008,Furnace 11,325110.0,122813.2,Fuel Gas
1002758,EQUISTAR CHEMICALS LAPORTE COMPLEX,29.717471,-95.068008,Furnace 2,325110.0,56259.4,Fuel Gas
1002758,EQUISTAR CHEMICALS LAPORTE COMPLEX,29.717471,-95.068008,Furnace 3,325110.0,55985.2,Fuel Gas
1002758,EQUISTAR CHEMICALS LAPORTE COMPLEX,29.717471,-95.068008,Furnace 4,325110.0,55616.1,Fuel Gas
1002758,EQUISTAR CHEMICALS LAPORTE COMPLEX,29.717471,-95.068008,Furnace 5,325110.0,60715.5,Fuel Gas
1002758,EQUISTAR CHEMICALS LAPORTE COMPLEX,29.717471,-95.068008,Furnace 6,325110.0,53613.3,Fuel Gas
1002758,EQUISTAR CHEMICALS LAPORTE COMPLEX,29.717471,-95.068008,Furnace 7,325110.0,54226.4,Fuel Gas
1002758,EQUISTAR CHEMICALS LAPORTE COMPLEX,29.717471,-95.068008,Furnace 8,325110.0,56533.7,Fuel Gas
1002758,EQUISTAR CHEMICALS LAPORTE COMPLEX,29.717471,-95.068008,Furnace 9,325110.0,52870.1,Fuel Gas
1002758,EQUISTAR CHEMICALS LAPORTE COMPLEX,29.717471,-95.068008,PWBLAST,325110.0,71.0,Distillate Fuel Oil No. 2
1002758,EQUISTAR CHEMICALS LAPORTE COMPLEX,29.717471,-95.068008,Superheater,325110.0,21331.1,Natural Gas (Weighted U.S. Average)
1002758,EQUISTAR CHEMICALS LAPORTE COMPLEX,29.717471,-95.068008,UTBG,325110.0,9563.9,Fuel Gas
1002758,EQUISTAR CHEMICALS LAPORTE COMPLEX,29.717471,-95.068008,UTBH,325110.0,9864.6,Fuel Gas
1002758,EQUISTAR CHEMICALS LAPORTE COMPLEX,29.717471,-95.068008,VAWWENG,325110.0,47.1,Distillate Fuel Oil No. 2
1006656,EQUISTAR CHEMICALS LIMITED PARTNERSHIP BAYPORT PLANT,29.627167,-95.080194,Flare (EPN P-15),325199.0,10236.5,Natural Gas (Weighted U.S. Average)
1006656,EQUISTAR CHEMICALS LIMITED PARTNERSHIP BAYPORT PLANT,29.627167,-95.080194,"Package Boiler, EPN P-25",325199.0,5891.4,Natural Gas (Weighted U.S. Average)
1006120,EQUISTAR CHEMICALS LP MATAGOR DA FACILITY,28.7875,-95.943056,A Boiler H-731 A,325211.0,15805.6,Natural Gas (Weighted U.S. Average)
1006120,EQUISTAR CHEMICALS LP MATAGOR DA FACILITY,28.7875,-95.943056,B Boiler H731 B,325211.0,19147.1,Natural Gas (Weighted U.S. Average)
1004880,EQUISTAR CORPUS CHRISTI PLANT,27.81,-97.593611,A-Boiler,325110.0,47543.9,Fuel Gas
1004880,EQUISTAR CORPUS CHRISTI PLANT,27.81,-97.593611,Cogen Duct Burner,325110.0,33716.6,Natural Gas (Weighted U.S. Average)
1004880,EQUISTAR CORPUS CHRISTI PLANT,27.81,-97.593611,Cogen-Turbine,325110.0,181371.2,Natural Gas (Weighted U.S. Average)
1004880,EQUISTAR CORPUS CHRISTI PLANT,27.81,-97.593611,CP-Boilers B-D,325110.0,1061.2,Fuel Gas
1004880,EQUISTAR CORPUS CHRISTI PLANT,27.81,-97.593611,Furnace E,325110.0,69953.5,Fuel Gas
1004880,EQUISTAR CORPUS CHRISTI PLANT,27.81,-97.593611,Furnace-C,325110.0,64189.3,Fuel Gas
1004880,EQUISTAR CORPUS CHRISTI PLANT,27.81,-97.593611,Furnace-D,325110.0,62991.1,Fuel Gas
1004880,EQUISTAR CORPUS CHRISTI PLANT,27.81,-97.593611,Furnace-F,325110.0,63901.1,Fuel Gas
1004880,EQUISTAR CORPUS CHRISTI PLANT,27.81,-97.593611,Furnace-G,325110.0,64075.6,Fuel Gas
1004880,EQUISTAR CORPUS CHRISTI PLANT,27.81,-97.593611,Furnace-H,325110.0,61495.3,Fuel Gas
1004880,EQUISTAR CORPUS CHRISTI PLANT,27.81,-97.593611,Furnace-J,325110.0,59674.6,Fuel Gas
1004880,EQUISTAR CORPUS CHRISTI PLANT,27.81,-97.593611,Furnace-M,325110.0,59094.5,Fuel Gas
1004880,EQUISTAR CORPUS CHRISTI PLANT,27.81,-97.593611,Furnace-N,325110.0,48980.1,Fuel Gas
1004880,EQUISTAR CORPUS CHRISTI PLANT,27.81,-97.593611,GP- ABKL-USC & AB-VMR,325110.0,168493.7,Fuel Gas
1004880,EQUISTAR CORPUS CHRISTI PLANT,27.81,-97.593611,GP-Compressors,325110.0,14.3,Distillate Fuel Oil No. 2
1004880,EQUISTAR CORPUS CHRISTI PLANT,27.81,-97.593611,GP-Heaters,325110.0,1061.2,Fuel Gas
1004880,EQUISTAR CORPUS CHRISTI PLANT,27.81,-97.593611,GP-Super Heaters,325110.0,65280.0,Fuel Gas
1006274,EXXONMOBIL CHEMICAL MONT BELVIEU PLASTICS PLANT,29.8742,-94.9122,Gasoline Engine,325211.0,0.3,Natural Gasoline
1006274,EXXONMOBIL CHEMICAL MONT BELVIEU PLASTICS PLANT,29.8742,-94.9122,GP-Natural Gas Usage MBPP,325211.0,89948.8,Natural Gas (Weighted U.S. Average)
1006274,EXXONMOBIL CHEMICAL MONT BELVIEU PLASTICS PLANT,29.8742,-94.9122,UTCENG1,325211.0,4.4,Distillate Fuel Oil No. 2
1007438,Eastman Chemical - Texas Operations,32.4472,-94.6917,1,325199.0,673817.5,Natural Gas (Weighted U.S. Average)
1007438,Eastman Chemical - Texas Operations,32.4472,-94.6917,2,325199.0,570666.8,Natural Gas (Weighted U.S. Average)
1007438,Eastman Chemical - Texas Operations,32.4472,-94.6917,3AWHB-B5A,325199.0,10699.7,Fuel Gas
1007438,Eastman Chemical - Texas Operations,32.4472,-94.6917,3AWHB-B5B,325199.0,15998.6,Fuel Gas
1007438,Eastman Chemical - Texas Operations,32.4472,-94.6917,3H-1A,325199.0,14082.2,Fuel Gas
1007438,Eastman Chemical - Texas Operations,32.4472,-94.6917,3H-1B,325199.0,13524.3,Fuel Gas
1007438,Eastman Chemical - Texas Operations,32.4472,-94.6917,3H-1C,325199.0,12442.9,Fuel Gas
1007438,Eastman Chemical - Texas Operations,32.4472,-94.6917,3H-1D,325199.0,14322.5,Fuel Gas
1007438,Eastman Chemical - Texas Operations,32.4472,-94.6917,3H-1E,325199.0,14076.0,Fuel Gas
1007438,Eastman Chemical - Texas Operations,32.4472,-94.6917,3H-2,325199.0,13858.4,Fuel Gas
1007438,Eastman Chemical - Texas Operations,32.4472,-94.6917,3WHB-B5A,325199.0,21199.3,Fuel Gas
1007438,Eastman Chemical - Texas Operations,32.4472,-94.6917,3WHB-B5B,325199.0,10657.1,Fuel Gas
1007438,Eastman Chemical - Texas Operations,32.4472,-94.6917,B-113,325199.0,3.3,Propane
1007438,Eastman Chemical - Texas Operations,32.4472,-94.6917,B-99,325199.0,2.1,Propane
1007438,Eastman Chemical - Texas Operations,32.4472,-94.6917,CP-52_15,325199.0,8.0,Natural Gas (Weighted U.S. Average)
1007438,Eastman Chemical - Texas Operations,32.4472,-94.6917,CP-B52_11-12,325199.0,98680.7,Fuel Gas
1007438,Eastman Chemical - Texas Operations,32.4472,-94.6917,CP-HCC3A Furnaces,325199.0,74008.1,Fuel Gas
1007438,Eastman Chemical - Texas Operations,32.4472,-94.6917,CP-HCC4,325199.0,401728.9,Natural Gas (Weighted U.S. Average)
1007438,Eastman Chemical - Texas Operations,32.4472,-94.6917,CP-HCC4,325199.0,401728.9,Fuel Gas
1007438,Eastman Chemical - Texas Operations,32.4472,-94.6917,CP-NG,325199.0,45955.1,Natural Gas (Weighted U.S. Average)
1007438,Eastman Chemical - Texas Operations,32.4472,-94.6917,HCl Recovery Unit,325199.0,3184.8,Natural Gas (Weighted U.S. Average)
1007438,Eastman Chemical - Texas Operations,32.4472,-94.6917,HCl Recovery Unit,325199.0,3184.8,Ethylene
1007438,Eastman Chemical - Texas Operations,32.4472,-94.6917,RKI,325199.0,7792.8,Natural Gas (Weighted U.S. Average)
1007438,Eastman Chemical - Texas Operations,32.4472,-94.6917,RKI,325199.0,7792.8,Ethylene
1000044,Eco-Services BAYTOWN PLANT,29.74877,-95.00277,CP- Sitewide,325180.0,25123.6,Natural Gas (Weighted U.S. Average)
1000042,Eco-Services HOUSTON PLANT,29.71829,-95.27112,CP- Sitewide,325180.0,26707.8,Natural Gas (Weighted U.S. Average)
1006691,FORMOSA POINT COMFORT PLANT,28.6925,-96.541667,012,325211.0,81475.3,Natural Gas (Weighted U.S. Average)
1006691,FORMOSA POINT COMFORT PLANT,28.6925,-96.541667,1001,325211.0,30225.8,Fuel Gas
1006691,FORMOSA POINT COMFORT PLANT,28.6925,-96.541667,1002,325211.0,28339.3,Fuel Gas
1006691,FORMOSA POINT COMFORT PLANT,28.6925,-96.541667,1003,325211.0,29230.4,Fuel Gas
1006691,FORMOSA POINT COMFORT PLANT,28.6925,-96.541667,1004,325211.0,25716.1,Fuel Gas
1006691,FORMOSA POINT COMFORT PLANT,28.6925,-96.541667,1005,325211.0,30113.1,Fuel Gas
1006691,FORMOSA POINT COMFORT PLANT,28.6925,-96.541667,1006,325211.0,33559.1,Fuel Gas
1006691,FORMOSA POINT COMFORT PLANT,28.6925,-96.541667,1007,325211.0,31872.9,Fuel Gas
1006691,FORMOSA POINT COMFORT PLANT,28.6925,-96.541667,1008,325211.0,29461.0,Fuel Gas
1006691,FORMOSA POINT COMFORT PLANT,28.6925,-96.541667,1009B,325211.0,26968.5,Fuel Gas
1006691,FORMOSA POINT COMFORT PLANT,28.6925,-96.541667,1010B,325211.0,42934.0,Fuel Gas
1006691,FORMOSA POINT COMFORT PLANT,28.6925,-96.541667,1011B,325211.0,42351.2,Fuel Gas
1006691,FORMOSA POINT COMFORT PLANT,28.6925,-96.541667,1054,325211.0,55252.3,Fuel Gas
1006691,FORMOSA POINT COMFORT PLANT,28.6925,-96.541667,1055,325211.0,49290.6,Fuel Gas
1006691,FORMOSA POINT COMFORT PLANT,28.6925,-96.541667,1056,325211.0,46339.2,Fuel Gas
1006691,FORMOSA POINT COMFORT PLANT,28.6925,-96.541667,1057,325211.0,46881.3,Fuel Gas
1006691,FORMOSA POINT COMFORT PLANT,28.6925,-96.541667,1058,325211.0,46256.8,Fuel Gas
1006691,FORMOSA POINT COMFORT PLANT,28.6925,-96.541667,1059,325211.0,39296.4,Fuel Gas
1006691,FORMOSA POINT COMFORT PLANT,28.6925,-96.541667,1060,325211.0,51231.9,Fuel Gas
1006691,FORMOSA POINT COMFORT PLANT,28.6925,-96.541667,1061,325211.0,50043.0,Fuel Gas
1006691,FORMOSA POINT COMFORT PLANT,28.6925,-96.541667,1062,325211.0,55108.5,Fuel Gas
1006691,FORMOSA POINT COMFORT PLANT,28.6925,-96.541667,1091,325211.0,38241.5,Fuel Gas
1006691,FORMOSA POINT COMFORT PLANT,28.6925,-96.541667,3U-7A,325211.0,347784.5,Natural Gas (Weighted U.S. Average)
1006691,FORMOSA POINT COMFORT PLANT,28.6925,-96.541667,3U-7B,325211.0,335112.0,Natural Gas (Weighted U.S. Average)
1006691,FORMOSA POINT COMFORT PLANT,28.6925,-96.541667,6002C,325211.0,1165.1,Natural Gas (Weighted U.S. Average)
1006691,FORMOSA POINT COMFORT PLANT,28.6925,-96.541667,8001B,325211.0,40.3,Fuel Gas
1006691,FORMOSA POINT COMFORT PLANT,28.6925,-96.541667,8002B,325211.0,532.7,Fuel Gas
1006691,FORMOSA POINT COMFORT PLANT,28.6925,-96.541667,8F-D02,325211.0,300.2,Fuel Gas
1006691,FORMOSA POINT COMFORT PLANT,28.6925,-96.541667,BD-B04,325211.0,644.4,Natural Gas (Weighted U.S. Average)
